"Year","Month","Dekad","NDVI","Average"
2019,1,1,0.5656827,0.5380352
2019,1,2,0.5459087,0.5167558
2019,1,3,0.5186354,0.490435
2019,2,1,0.5147794,0.4855635
2019,2,2,0.5171332,0.4857897
2019,2,3,0.5244583,0.4907334
2019,3,1,0.5557886,0.5150195
2019,3,2,0.5769356,0.5342583
2019,3,3,0.6014567,0.5580585
2019,4,1,0.6294269,0.5861478
2019,4,2,0.6904581,0.6498827
2019,4,3,0.7179137,0.6812049
2019,5,1,0.7403206,0.7094233
2019,5,2,0.7574697,0.7333895
2019,5,3,0.7775009,0.7666038
2019,6,1,0.7827706,0.7765195
2019,6,2,0.7868832,0.7833395
2019,6,3,0.7903747,0.7880365
2019,7,1,0.793859,0.7927397
2019,7,2,0.7949376,0.7924352
2019,7,3,0.7941749,0.7909204
2019,8,1,0.790287,0.7863767
2019,8,2,0.7875087,0.7842383
2019,8,3,0.7843928,0.7822404
2019,9,1,0.7812092,0.7805888
2019,9,2,0.7761502,0.7781061
2019,9,3,0.7750379,0.7771292
2019,10,1,0.7764753,0.7758186
2019,10,2,0.7783157,0.7735125
2019,10,3,0.777383,0.7624841
2019,11,1,0.7709004,0.7518624
2019,11,2,0.7587986,0.7365933
2019,11,3,0.7192498,0.6905607
2019,12,1,0.6918379,0.6608872
2019,12,2,0.662865,0.6284948
2019,12,3,0.632676,0.595502
2020,1,1,N/A,0.5380352
2020,1,2,0.552739,0.5167558
2020,1,3,0.5136184,0.490435
2020,2,1,0.5015135,0.4855635
2020,2,2,0.4902908,0.4857897
2020,2,3,0.4866596,0.4907334
2020,3,1,0.5074195,0.5150195
2020,3,2,0.532576,0.5342583
2020,3,3,0.5646762,0.5580585
2020,4,1,0.6021437,0.5861478
2020,4,2,0.6844518,0.6498827
2020,4,3,0.7213054,0.6812049
2020,5,1,0.753519,0.7094233
2020,5,2,0.7783144,0.7333895
2020,5,3,0.8068379,0.7666038
2020,6,1,0.811613,0.7765195
2020,6,2,0.8141105,0.7833395
2020,6,3,0.81688,0.7880365
2020,7,1,0.8134022,0.7927397
2020,7,2,0.8088056,0.7924352
2020,7,3,0.8031708,0.7909204
2020,8,1,0.7899238,0.7863767
2020,8,2,0.7843514,0.7842383
2020,8,3,0.7803715,0.7822404
2020,9,1,0.7783022,0.7805888
2020,9,2,0.7776953,0.7781061
2020,9,3,0.7773155,0.7771292
2020,10,1,0.778411,0.7758186
2020,10,2,0.7778336,0.7735125
2020,10,3,0.7730818,0.7624841
2020,11,1,0.7664233,0.7518624
2020,11,2,0.7561852,0.7365933
2020,11,3,0.7249865,0.6905607
2020,12,1,0.7089693,0.6608872
2020,12,2,0.6993913,0.6284948
2020,12,3,N/A,0.595502
2021,1,1,N/A,0.5380352
2021,1,2,N/A,0.5167558
2021,1,3,N/A,0.490435
2021,2,1,N/A,0.4855635
2021,2,2,N/A,0.4857897
2021,2,3,N/A,0.4907334
2021,3,1,N/A,0.5150195
2021,3,2,N/A,0.5342583
2021,3,3,N/A,0.5580585
2021,4,1,N/A,0.5861478
2021,4,2,N/A,0.6498827
2021,4,3,N/A,0.6812049
2021,5,1,N/A,0.7094233
2021,5,2,N/A,0.7333895
2021,5,3,N/A,0.7666038
2021,6,1,N/A,0.7765195
2021,6,2,N/A,0.7833395
2021,6,3,N/A,0.7880365
2021,7,1,N/A,0.7927397
2021,7,2,N/A,0.7924352
2021,7,3,N/A,0.7909204
2021,8,1,N/A,0.7863767
2021,8,2,N/A,0.7842383
2021,8,3,N/A,0.7822404
2021,9,1,N/A,0.7805888
2021,9,2,N/A,0.7781061
2021,9,3,N/A,0.7771292
2021,10,1,N/A,0.7758186
2021,10,2,N/A,0.7735125
2021,10,3,N/A,0.7624841
2021,11,1,N/A,0.7518624
2021,11,2,N/A,0.7365933
2021,11,3,N/A,0.6905607
2021,12,1,N/A,0.6608872
2021,12,2,N/A,0.6284948
2021,12,3,N/A,0.595502